Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Y/n,https://www.ycombinator.com/companies/yn,Summer 2023,Consumer; Content,"Interactive Stories. Founded in 2025 by Gabriel Birnbaum and Eric Meier, Y/n has 2 employees based in . Y/n is hiring for 1 roles in marketing.",https://yn.app,2025,,Gabriel Birnbaum; Eric Meier,https://www.linkedin.com/in/gabriel-b-57ba3314a/; https://www.linkedin.com/in/eric-meier-34257b148/,https://twitter.com/gabirnbaum; https://twitter.com/bitphinix
Cercli,https://www.ycombinator.com/companies/cercli,Summer 2023,B2B,"AI powered HR and Recruitment for people teams. Founded in 2023 by Akeed Azmi and David Reche, Cercli has 28 employees based in .",https://www.cercli.com,2023,,Akeed Azmi; David Reche; 🤕 Problem,http://linkedin.com/in/akeedazmi; https://www.linkedin.com/in/davidreche/; https://linkedin.com/in/akeedazmi,https://twitter.com/akeed23; https://twitter.com/twopac; https://twitter.com/cercliHQ
OpenPipe,https://www.ycombinator.com/companies/openpipe,Summer 2023,"B2B; Engineering, Product and Design","Turn expensive prompts into cheap fine-tuned models. Founded in 2023 by Kyle Corbitt and David Corbitt, OpenPipe has 2 employees based in Seattle, WA, USA.",https://openpipe.ai,2023,"Seattle, WA, USA",Kyle Corbitt; David Corbitt,https://www.linkedin.com/in/kcorbitt; https://linkedin.com/in/davidcorbitt,https://twitter.com/corbtt; 
Catamaran,https://www.ycombinator.com/companies/catamaran,Summer 2023,Fintech; Insurance,"The AI-powered risk decision platform . Founded in 2023 by Benedict Altier and Lucas Schneider, Catamaran has 5 employees based in London, UK.",https://www.trycatamaran.com,2023,"London, UK",Benedict Altier; Lucas Schneider,https://uk.linkedin.com/in/benedict-altier-0041748b; https://linkedin.com/in/lucas-sch,; 
Autotab,https://www.ycombinator.com/companies/autotab,Summer 2023,B2B; Productivity,"AI agents reliable enough to do real work. Founded in 2023 by Jonas Nelle, Autotab has 2 employees based in .",https://autotab.com,2023,,Jonas Nelle,https://linkedin.com/in/jonas-nelle,https://twitter.com/jonas_nelle
FlowiseAI,https://www.ycombinator.com/companies/flowiseai,Summer 2023,"B2B; Engineering, Product and Design","Open source GenAI development platform. Founded in 2023 by Henry Heng and Chung Yau Ong, FlowiseAI has 5 employees based in .",https://flowiseai.com,2023,,Henry Heng; Chung Yau Ong,https://linkedin.com/in/zhenjing-heng-henry; https://linkedin.com/in/chung-yau-ong-1407701a9,https://twitter.com/henryhengzj; https://twitter.com/ChungYauOng
CheqUPI,https://www.ycombinator.com/companies/chequpi,Summer 2023,Fintech,"India's first UPI wallet for foreign nationals and NRIs. Founded in 2021 by Sudhanshu Shekhar and Manish Shukla, CheqUPI has 15 employees based in Bengaluru, Karnataka, India.",https://www.cheq.money,2021,"Bengaluru, Karnataka, India",Sudhanshu Shekhar; Manish Shukla; Pricing; Founders,https://linkedin.com/in/sudshekhar02; https://linkedin.com/in/mkshukla; https://www.linkedin.com/in/mkshukla/; https://www.linkedin.com/in/sudshekhar02/,https://twitter.com/sudshekhar02; https://twitter.com/mani__shukla; ; 
Fragment,https://www.ycombinator.com/companies/fragment,Summer 2023,B2B; Operations,"Turn manual operations into scalable processes. Founded in 2023 by Guillaume Genthial and Olivier Moindrot, Fragment has 2 employees based in .",https://checkfragment.com,2023,,Olivier Moindrot; Guillaume Genthial,https://linkedin.com/in/omoindrot; https://linkedin.com/in/guillaumegenthial,; 
Inari,https://www.ycombinator.com/companies/inari,Summer 2023,"B2B; Engineering, Product and Design","Your junior AI product manager. Founded in 2023 by Eric Kim and Frank Lee, Inari has 2 employees based in San Francisco, CA, USA.",https://useinari.com,2023,"San Francisco, CA, USA",Frank Lee; Eric Kim,https://linkedin.com/in/bizfranklee; https://linkedin.com/in/ericangelokim,https://twitter.com/knarfeel_; 
Chatter,https://www.ycombinator.com/companies/chatter,Summer 2023,B2B,"Dead simple LLM testing and iteration. Founded in 2023 by Anish Agrawal and Kasyap Chakra, Chatter has 2 employees based in Philadelphia, PA, USA.",https://www.trychatter.ai,2023,"Philadelphia, PA, USA",Anish Agrawal; Kasyap Chakra,https://linkedin.com/in/anishagrawal1; https://linkedin.com/in/kasyap-chakravadhanula-357b41132,https://twitter.com/anishtxt; 
Pincites,https://www.ycombinator.com/companies/pincites,Summer 2023,B2B; Legal,"Close deals faster with AI for contract negotiation. Founded in 2023 by Sona Sulakian and Mariam Sulakian, Pincites has 4 employees based in Menlo Park, CA, USA.",https://www.pincites.com,2023,"Menlo Park, CA, USA",Sona Sulakian; Mariam Sulakian; ❌ Problem,https://www.linkedin.com/in/sonasulakian/; https://linkedin.com/in/ms-; https://www.linkedin.com/in/sonasulakian/,https://twitter.com/sonasulakian; https://twitter.com/mariamsulakian; 
Watto AI,https://www.ycombinator.com/companies/watto-ai,Summer 2023,B2B; Productivity,"AI-powered McKinsey-quality reports in seconds. Founded in 2023 by , Watto AI has 3 employees based in .",https://www.watto.ai,2023,,Rishabh Panwar; Ishita Bhandari; Suryansh Soni,https://www.linkedin.com/in/rishabhpanwar/; https://www.linkedin.com/in/ishita-bhandari/; https://www.linkedin.com/in/suryanshsoni/,https://twitter.com/RISHABHPANWAR27; https://twitter.com/Ishita_bhandari; 
Deasy Labs,https://www.ycombinator.com/companies/deasy-labs,Summer 2023,B2B; Analytics,"Metadata for GenAI workflows. Founded in 2023 by Reece Griffiths, Mikko Peiponen, and Leonard Platzer, Deasy Labs has 8 employees based in .",https://www.deasylabs.com,2023,,Reece Griffiths; Mikko Peiponen; Leonard Platzer,https://linkedin.com/in/reece-william-griffiths; https://linkedin.com/in/mikkopeiponen; https://linkedin.com/in/leonardplatzer,https://twitter.com/ReeceWGriffiths; ; 
Xeol,https://www.ycombinator.com/companies/xeol,Summer 2023,B2B; Security,"Close your outdated dependency attack vector. Founded in 2023 by ShiHan Wan, Xeol has 3 employees based in New York, NY, USA.",https://www.xeol.io,2023,"New York, NY, USA",ShiHan Wan,https://linkedin.com/in/shihanwan,https://twitter.com/shihanwan
Tremor,https://www.ycombinator.com/companies/tremor,Summer 2023,"B2B; Engineering, Product and Design","The UI toolkit for Dashboards. Founded in 2023 by Christopher Kindl and Severin Landolt, Tremor has 2 employees based in Zug, Switzerland.",https://www.tremor.so,2023,"Zug, Switzerland",Severin Landolt; Christopher Kindl; Problem,https://www.linkedin.com/in/b6b682ce450f9e1c8717c24cdb1c988a3ac717b6cbe6e1373a177119a742a434/; https://linkedin.com/in/kindl; https://www.linkedin.com/in/b6b682ce450f9e1c8717c24cdb1c988a3ac717b6cbe6e1373a177119a742a434/,https://twitter.com/severinlandolt; https://twitter.com/kindlaar; 
PeerDB,https://www.ycombinator.com/companies/peerdb,Summer 2023,B2B; Analytics,"Fast, native ETL for Postgres 🐘 🚀. Founded in 2023 by Kaushik Iska and Sai Srirampur, PeerDB has 2 employees based in .",https://peerdb.io,2023,,Sai Srirampur; Kaushik Iska,https://linkedin.com/in/sai-krishna-s-1741b019; https://linkedin.com/in/kaushikiska,https://twitter.com/saisrirampur; 
CodeStory,https://www.ycombinator.com/companies/codestory,Summer 2023,"B2B; Engineering, Product and Design","Aide is an AI-native , privacy-first IDE built on top of VSCode. Founded in 2023 by , CodeStory has 4 employees based in London, UK.",https://aide.dev,2023,"London, UK",Sandeep Pani; Naresh Ramesh,https://linkedin.com/in/sandeep-pani-3a87117b; https://linkedin.com/in/naresh-ramesh,https://twitter.com/skcd42; https://twitter.com/ghostwriternr
Onward,https://www.ycombinator.com/companies/onward,Summer 2023,B2B; Productivity,"Intelligent meeting automation for ambitious teams. Founded in 2021 by , Onward has  employees based in .",https://onwardhq.com,2021,,Nikolas Huebecker; Coleman Oates,https://linkedin.com/in/nhuebecker; https://linkedin.com/in/colemanoates,https://twitter.com/nhuebecker; https://twitter.com/colemanoates
Saatvy,https://www.ycombinator.com/companies/saatvy,Summer 2023,Healthcare; Consumer Health and Wellness,"Root cause help for chronic conditions. Founded in 2023 by , Saatvy has 1 employees based in San Jose, CA, USA.",https://saatvy.com,2023,"San Jose, CA, USA",Ankur Rustagi; Talha Baig,https://linkedin.com/in/anrustagi; https://linkedin.com/in/talha-baig,; 
Kips Health,https://www.ycombinator.com/companies/kips-health,Summer 2023,Healthcare; Consumer Health and Wellness,"The only patient engagement software that pays you. Founded in 2023 by , Kips Health has 2 employees based in Los Angeles, CA, USA.",https://www.adventstudios.gg,2023,"Los Angeles, CA, USA",Jarrett Perkins; Eric Wang; The Opportunity 💡:,https://linkedin.com/in/jarrett-perkins; https://linkedin.com/in/eric-l-wang; https://www.linkedin.com/in/eric-l-wang/,https://twitter.com/jarrett_perkins; ; https://twitter.com/playadvent
Line.Build,https://www.ycombinator.com/companies/line-build,Summer 2023,B2B,"Incentives and financing for energy efficiency upgrades. Founded in 2023 by , Line.Build has 3 employees based in San Francisco, CA, USA.",https://www.line.build,2023,"San Francisco, CA, USA",Stephanie Vasquez; Dasha Cherepennikova,https://linkedin.com/in/svasquezruiz; https://linkedin.com/in/dasha-cherepennikova,; 
Movley,https://www.ycombinator.com/companies/movley,Summer 2023,B2B; Supply Chain and Logistics,"Your e-commerce brand's product quality control department. Founded in 2022 by , Movley has 8 employees based in New York, NY, USA.",https://movley.com,2022,"New York, NY, USA",Sajag Agarwal; Jake Corkin; Rafael Petry; Michael Friedman,https://linkedin.com/in/sajagagarwal; https://www.linkedin.com/in/jake-corkin-87116b33/; https://www.linkedin.com/in/rafaelpetry/; https://linkedin.com/in/michael-friedman-19a370a1,; ; ; 
Vango AI,https://www.ycombinator.com/companies/vango-ai,Summer 2023,"B2B; Engineering, Product and Design","Development platform that makes it 10x easier to improve visual models. Founded in 2022 by , Vango AI has 2 employees based in Berkeley, CA, USA.",https://vango.ai,2022,"Berkeley, CA, USA",Eshaan Moorjani; Rajen Dey,https://www.linkedin.com/in/eshaan-moorjani; https://www.linkedin.com/in/rajen-dey-2796941b3/,https://twitter.com/eshaan_moorjani; https://twitter.com/Vijnej
MantleBio,https://www.ycombinator.com/companies/mantlebio,Summer 2023,B2B,"Transform scientific data into discoveries. Founded in 2023 by , MantleBio has 7 employees based in .",https://www.mantlebio.com,2023,,Emily Damato; Madeline Schade,https://linkedin.com/in/emily-damato-36932523; https://linkedin.com/in/madeline-schade,https://twitter.com/damato_emily; https://twitter.com/SchadeMadeline
Vizly,https://www.ycombinator.com/companies/vizly,Summer 2023,B2B; Analytics,"Data to insights in seconds. Founded in 2023 by , Vizly has 2 employees based in San Francisco, CA, USA.",https://vizly.fyi,2023,"San Francisco, CA, USA",Ali Shobeiri; Sami Sahnoune; The Problem,https://linkedin.com/in/ali-shobeiri; https://linkedin.com/in/samisahnoune; https://www.linkedin.com/in/samisahnoune/,https://twitter.com/Ali_Shobeiri; ; 
Unhaze,https://www.ycombinator.com/companies/unhaze,Summer 2023,B2B; Sales,"The right leads at the right time for B2B sales. Founded in 2023 by , Unhaze has 6 employees based in Copenhagen, Denmark.",https://unhaze.ai,2023,"Copenhagen, Denmark",Jacob Lauritzen,https://linkedin.com/in/jacob-lauritzen,
Sidenote,https://www.ycombinator.com/companies/sidenote,Summer 2023,B2B; Productivity,"Meeting follow-up, automated. Founded in 2023 by , Sidenote has 3 employees based in San Francisco, CA, USA.",https://www.sidenote.ai,2023,"San Francisco, CA, USA",Jason Lin; Scott Hickmann; Schwinn Saereesitthipitak; ❌ The Problem,https://linkedin.com/in/jason-lin-0463ab110; https://linkedin.com/in/scott-hickmann; https://linkedin.com/in/szawinis; https://www.linkedin.com/in/jason-chen-lin/,https://twitter.com/jclin22009; https://twitter.com/ScottHickmann; https://twitter.com/szawinis; 
Lysto,https://www.ycombinator.com/companies/lysto,Summer 2023,B2B; Sales,"Revenue intelligence platforms for startups. Founded in 2023 by , Lysto has 2 employees based in New York, NY, USA.",https://lysto.ai,2023,"New York, NY, USA",Kyle Archie; Manuel Diaz-Granados; Egor Gagin,https://linkedin.com/in/kylearchie; https://www.linkedin.com/in/manuel-dg/; https://linkedin.com/in/egorgagin,; ; 
Briefer,https://www.ycombinator.com/companies/briefer,Summer 2023,"B2B; Engineering, Product and Design","The collaborative data platform. Founded in 2022 by , Briefer has 2 employees based in São Paulo, State of São Paulo, Brazil.",https://briefer.cloud,2022,"São Paulo, State of São Paulo, Brazil",Founder; Lucas Vieira,https://linkedin.com/in/lucasfdacosta; https://linkedin.com/in/lucas-vieira-1ba001a4,https://twitter.com/thewizardlucas; https://twitter.com/commadangle
CraftOS,https://www.ycombinator.com/companies/craftos,Summer 2023,B2B; Retail,"Inventory Management and POS for the Wine industry. Founded in 2023 by , CraftOS has 3 employees based in San Francisco, CA, USA.",http://craftos.com,2023,"San Francisco, CA, USA",Wael Al Sallami; Company Launches,https://linkedin.com/in/walsallami; https://www.linkedin.com/in/walsallami/,https://twitter.com/wa3l; 
GreenTally,https://www.ycombinator.com/companies/greentally,Summer 2023,B2B,"Affordable carbon tracking solution for all businesses. Founded in 2023 by , GreenTally has 2 employees based in San Mateo, CA, USA.",https://www.greentally.ai,2023,"San Mateo, CA, USA",Yulong Liu; Daiyi Yang,https://linkedin.com/in/yulong-liu-b4b96b16; https://linkedin.com/in/daiyi-yang-ba2a2849,; 
Atla,https://www.ycombinator.com/companies/atla,Summer 2023,B2B,"The improvement engine for AI agents. Founded in 2023 by , Atla has 10 employees based in London, UK.",https://www.atla-ai.com,2023,"London, UK",Maurice Burger; Roman Engeler; ❌ The Problem,https://www.linkedin.com/in/maurice-burger/; https://linkedin.com/in/roman-engeler-54416212b; https://www.linkedin.com/in/roman-engeler-54416212b/,; ; 
Lifelike:,https://www.ycombinator.com/companies/lifelike,Summer 2023,Consumer,". Founded in 2023 by , Lifelike has 2 employees based in San Francisco, CA, USA.",https://lifelike.app,2023,"San Francisco, CA, USA",Alec Xiang; Jonathan Yin,https://linkedin.com/in/alecxiang; https://linkedin.com/in/jonathan-yin,https://twitter.com/alecxiang1; https://twitter.com/jonathanyin_12
Remy,https://www.ycombinator.com/companies/remy,Summer 2023,Healthcare; Healthcare Services,"Making it simpler for medical clinics to work with insurance. Founded in 2023 by , Remy has 4 employees based in San Francisco, CA, USA.",https://www.startremy.com,2023,"San Francisco, CA, USA",Sten Sjöberg; Kevin Kim; Problem,https://linkedin.com/in/stensjoberg; https://linkedin.com/in/kev3522; https://www.linkedin.com/in/stensjoberg/,; ; 
Branch AI,https://www.ycombinator.com/companies/branch-ai,Summer 2023,B2B; Retail,"AI Overview Search, as a Service. Founded in 2023 by , Branch AI has 3 employees based in Singapore.",https://www.branch-ai.com,2023,Singapore,Govind Chandrasekhar; Ishan Agrawal; The Problem; Founded:,https://linkedin.com/in/govindchandrasekhar; https://linkedin.com/in/ishanagrawal; https://www.linkedin.com/in/govindchandrasekhar/; https://www.linkedin.com/in/govindchandrasekhar/,https://www.twitter.com/govind201; https://twitter.com/ishanagr; ; 
Leafpress,https://www.ycombinator.com/companies/leafpress,Summer 2023,B2B,"AI Energy Management. Founded in 2025 by , Leafpress has 2 employees based in .",https://www.trycardinal.ai,2025,,Devi Jha; Jianna Liu,https://linkedin.com/in/devishijha; https://linkedin.com/in/jianna-liu-90747413b,; 
