Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Fern,https://www.ycombinator.com/companies/fern,Winter 2023,"B2B; Engineering, Product and Design","Instantly offer SDKs and API Docs. Founded in 2022 by Danny Sheridan and Deep Singhvi, Fern has 30 employees based in New York, NY, USA.",https://www.buildwithfern.com,2022,"New York, NY, USA",Danny Sheridan; Deep Singhvi,https://www.linkedin.com/in/sheridandanny/; https://www.linkedin.com/in/deep-singhvi-1432659b/,; 
OpenInt,https://www.ycombinator.com/companies/openint,Winter 2023,B2B; Analytics,"Open Source Embedded Product Integrations. Founded in 2022 by , OpenInt has 4 employees based in .",https://openint.dev,2022,,Amadeo Pellicce; Philip London; Mark Pfluger,https://www.linkedin.com/in/amadeopellicce/; https://linkedin.com/in/philiplondon; https://www.linkedin.com/in/mark-pfluger-14734650/,https://twitter.com/pellicceama; https://twitter.com/plondon514; https://twitter.com/markpfluger
DAGWorks Inc.,https://www.ycombinator.com/companies/dagworks-inc,Winter 2023,B2B,"Open source tools & services for reliable AI Agents & AI Applications. Founded in 2022 by , DAGWorks Inc. has 2 employees based in San Francisco, CA, USA.",https://www.dagworks.io,2022,"San Francisco, CA, USA",Stefan Krawczyk; Founder; ❌ The Problem:,https://www.linkedin.com/in/skrawczyk/; https://linkedin.com/in/elijahbenizzy; https://www.linkedin.com/in/skrawczyk/,https://twitter.com/stefkrawczyk; https://twitter.com/elijahbenizzy; https://twitter.com/dagworks
Keep,https://www.ycombinator.com/companies/keep,Winter 2023,"B2B; Engineering, Product and Design","The open-source AIOps platform. Founded in 2023 by Tal Borenstein and Shahar Glazner, Keep has 5 employees based in Tel Aviv-Yafo, Israel.",https://www.keephq.dev,2023,"Tel Aviv-Yafo, Israel",Tal Borenstein; Shahar Glazner,https://www.linkedin.com/in/talbo; https://www.linkedin.com/in/shahar-glazner-29294654/,https://twitter.com/talboren; 
PlayAI,https://www.ycombinator.com/companies/playai,Winter 2023,B2B,"Our mission is to make Voice AI accessible and useful to all. Founded in 2021 by Mahmoud felfel and hammad Syed, PlayAI has 35 employees based in Mountain View, CA, USA.",https://play.ai,2021,"Mountain View, CA, USA",Founder,https://www.linkedin.com/in/hammad-syed-61040432/,https://twitter.com/hammadh4
Muffin Data,https://www.ycombinator.com/companies/muffin-data,Winter 2023,B2B; Analytics,"Modern analytics for CPG brands. Founded in 2022 by Sal Calvo and Andres Recalde, Muffin Data has 2 employees based in .",http://www.muffindata.com,2022,,Andres Recalde; Sal Calvo; Company Launches,https://www.linkedin.com/in/andres-s-recalde; https://www.linkedin.com/in/salcalvo/; https://linkedin.com/in/andres-s-recalde,; https://twitter.com/salcalvo; 
Arroyo,https://www.ycombinator.com/companies/arroyo,Winter 2023,B2B; Infrastructure,"Cloud-native stream processing. Founded in 2022 by Micah Wylde, Arroyo has 2 employees based in Berkeley, CA, USA.",https://www.arroyo.dev,2022,"Berkeley, CA, USA",Micah Wylde,https://www.linkedin.com/in/wylde/,https://twitter.com/mwylde
Fairway Health,https://www.ycombinator.com/companies/fairway-health,Winter 2023,Healthcare; Healthcare IT,"AI Co-Pilot for Health Insurers to Authorize Treatment Faster. Founded in 2022 by Joseph Chen, Moses Im, and Grace W, Fairway Health has 3 employees based in New York, NY, USA.",https://www.fairwayhealth.co,2022,"New York, NY, USA",Moses Im; Joseph Chen,https://www.linkedin.com/in/moses-im/; https://www.linkedin.com/in/josephchen2022/,; 
Fintool,https://www.ycombinator.com/companies/fintool,Winter 2023,B2B; Finance and Accounting,"Financial copilot for institutional investors. Founded in 2023 by Nicolas Bustamante and Edouard Godfrey, Fintool has 6 employees based in San Francisco, CA, USA.",https://www.fintool.com,2023,"San Francisco, CA, USA",Nicolas Bustamante; Edouard Godfrey,https://www.linkedin.com/in/bustamantenicolas/; https://www.linkedin.com/in/edouardgodfrey/,https://twitter.com/nicbstme; 
Helicone,https://www.ycombinator.com/companies/helicone,Winter 2023,B2B; Analytics,"LLM Observability for Developers. Founded in 2023 by Justin Torre, Helicone has 5 employees based in San Francisco – Oakland Bay Bridge, San Francisco – Oakland Bay Bridge, San Francisco, CA, USA.",https://www.helicone.ai,2023,"San Francisco – Oakland Bay Bridge, San Francisco – Oakland Bay Bridge, San Francisco, CA, USA",Justin Torre,https://www.linkedin.com/in/justintorre/,https://twitter.com/justinstorre
Booth AI,https://www.ycombinator.com/companies/booth-ai,Winter 2023,B2B; Retail,"Generative AI Photographer for E-Commerce. Founded in 2022 by Ian Baldwin and Nick Locascio, Booth AI has 3 employees based in .",https://booth.ai,2022,,Nick Locascio; Ian Baldwin,https://www.linkedin.com/in/nick-locascio-17190646/; https://www.linkedin.com/in/ianabaldwin/,https://twitter.com/Nick_Locascio; 
EzDubs,https://www.ycombinator.com/companies/ezdubs,Winter 2023,Consumer,"Real-time speech translation. Founded in 2022 by Amrutavarsh Kinagi and Padmanabhan (Paddy) Krishnamurthy, EzDubs has 6 employees based in San Francisco, CA, USA.",http://www.ezdubs.ai,2022,"San Francisco, CA, USA",Padmanabhan (Paddy) Krishnamurthy; Amrutavarsh Kinagi; Mission,https://www.linkedin.com/in/padmanabhan-krishnamurthy/; https://www.linkedin.com/in/amrutavarsh-kinagi/; https://www.linkedin.com/in/padmanabhan-krishnamurthy/,https://twitter.com/PadmanabhanKri; https://twitter.com/amrutavarsh; https://twitter.com/ezdubs_bot/with_replies
OpenMeter,https://www.ycombinator.com/companies/openmeter,Winter 2023,B2B; Infrastructure,"Usage Metering, AI & API Monetization. Founded in 2023 by Peter Marton and Andras Toth, OpenMeter has 7 employees based in .",https://openmeter.io,2023,,Peter Marton; Andras Toth,https://www.linkedin.com/in/petermarton; https://www.linkedin.com/in/andr%C3%A1s-t%C3%B3th/,http://twitter.com/slashdotpeter; https://twitter.com/tthndrs
Langfuse,https://www.ycombinator.com/companies/langfuse,Winter 2023,"B2B; Engineering, Product and Design","Open source LLM engineering platform. Founded in 2022 by Maximilian Deichmann, Marc Klingen, and Clemens Rawert, Langfuse has 13 employees based in Berlin, Germany.",https://langfuse.com,2022,"Berlin, Germany",Marc Klingen; Maximilian Deichmann; Clemens Rawert,https://www.linkedin.com/in/marcklingen/; https://www.linkedin.com/in/maxdeichmann/; https://www.linkedin.com/in/rawert/,https://twitter.com/marcklingen; ; https://twitter.com/rawert
Outerbase,https://www.ycombinator.com/companies/outerbase,Winter 2023,"B2B; Engineering, Product and Design","The interface for your database. Founded in 2022 by Brandon Strittmatter and Brayden Wilmoth, Outerbase has 4 employees based in Pittsburgh, PA, USA.",https://www.outerbase.com,2022,"Pittsburgh, PA, USA",Brandon Strittmatter; Brayden Wilmoth,https://linkedin.com/in/brandonstrittmatter; https://www.linkedin.com/in/brayden-wilmoth/,https://www.twitter.com/burcs; https://twitter.com/BraydenWilmoth
Bluebirds,https://www.ycombinator.com/companies/bluebirds,Winter 2023,B2B; Sales,"Automate outbound with signals. Founded in 2022 by Rohan Punamia and Kunal Punera, Bluebirds has 6 employees based in San Francisco, CA, USA.",https://www.bluebirds.ai,2022,"San Francisco, CA, USA",Rohan Punamia; Kunal Punera; Company Launches,https://www.linkedin.com/in/rohanpunamia/; https://www.linkedin.com/in/kpunera/; https://www.linkedin.com/in/kpunera/,https://twitter.com/RohanPunamia; ; 
Trigo,https://www.ycombinator.com/companies/trigo,Winter 2023,Fintech; Credit and Lending,"Rent verification API for landlords and lenders. Founded in 2022 by Sam Stein and Abe Wheeler, Trigo has 4 employees based in New York, NY, USA.",https://trigodata.com,2022,"New York, NY, USA",Sam Stein; Abe Wheeler; 🔌 Trigo Rent API,https://www.linkedin.com/in/samsonstein/; https://www.linkedin.com/in/abrahamwheeler/; https://www.linkedin.com/in/samsonstein/,; https://x.com/AbeWheeler5; 
OfOne,https://www.ycombinator.com/companies/ofone,Winter 2023,B2B,"AI-powered order taker for restaurant drive-thrus. Founded in 2022 by Will Edwards and Adam Proschek, OfOne has 5 employees based in San Francisco, CA, USA.",https://www.of.one,2022,"San Francisco, CA, USA",Will Edwards; Adam Proschek,https://www.linkedin.com/in/wedwards3/; https://www.linkedin.com/in/aproschek/,; 
EdgeBit,https://www.ycombinator.com/companies/edgebit,Winter 2023,B2B; Security,"Autofix your software dependencies. Founded in 2022 by Rob Szumski and Eugene Yakubovich, EdgeBit has 5 employees based in San Francisco, CA, USA.",https://edgebit.io,2022,"San Francisco, CA, USA",Rob Szumski; Eugene Yakubovich; Company Launches,https://www.linkedin.com/in/robszumski/; https://www.linkedin.com/in/eugene-yakubovich-4640604/; https://www.linkedin.com/in/eugene-yakubovich-4640604/,https://twitter.com/robszumski; https://twitter.com/eyakubovich; 
Brewit,https://www.ycombinator.com/companies/brewit,Winter 2023,B2B; Analytics,"Conversational data analytics for every team. Founded in 2023 by Mark Ding, Sam Ding, and Leo Lu, Brewit has 4 employees based in Palo Alto, CA, USA.",https://brewit.ai,2023,"Palo Alto, CA, USA",Leo Lu; Mark Ding; Sam Ding,https://www.linkedin.com/in/songanglu/; https://www.linkedin.com/in/kailingding/; https://www.linkedin.com/in/kaishan-ding/,https://twitter.com/realleolu; https://twitter.com/markding0; https://twitter.com/naisuan_eth
Dashdive,https://www.ycombinator.com/companies/dashdive,Winter 2023,"B2B; Engineering, Product and Design","Break down AI and cloud costs by feature and customer. Founded in 2023 by , Dashdive has 2 employees based in San Francisco, CA, USA.",https://dashdive.com,2023,"San Francisco, CA, USA",Micah Wheat; Adam Shugar; Problem,https://www.linkedin.com/in/micah-wheat/; https://www.linkedin.com/in/adamshugar/; https://www.linkedin.com/in/micah-wheat/,https://twitter.com/micahawheat; ; 
Viddy,https://www.ycombinator.com/companies/viddy,Winter 2023,B2B,"A new way to create landing pages that is video-native. Founded in 2022 by Harris Gani and Nihar Patil, Viddy has 2 employees based in New York, NY, USA.",https://www.viddyapp.io,2022,"New York, NY, USA",Harris Gani; Nihar Patil,https://www.linkedin.com/in/harrisgani/; https://www.linkedin.com/in/niharpatil/,https://twitter.com/HarrisRules13; 
Lume,https://www.ycombinator.com/companies/lume-2,Winter 2023,"B2B; Engineering, Product and Design","Speed up customer implementation with AI. Founded in 2022 by Nicolas Machado, Robert Ross, and Nebyou Zewde, Lume has 5 employees based in .",https://www.lume.ai,2022,,Robert Ross; Nicolas Machado; Nebyou Zewde,https://www.linkedin.com/in/robertross04; https://www.linkedin.com/in/machado-nicolas; https://www.linkedin.com/in/nebyou-zewde-b6ba02157/,https://twitter.com/imrobertross; https://twitter.com/machado___nic; 
Versori,https://www.ycombinator.com/companies/versori,Winter 2023,B2B; Infrastructure,"Agentic integrations & automations for enterprise. Founded in 2022 by Sean Brown and Dan Jones, Versori has 16 employees based in Manchester, UK.",https://www.versori.com,2022,"Manchester, UK",Sean Brown; Dan Jones,https://www.linkedin.com/in/sean1brown/; https://www.linkedin.com/in/dan-jones25217,; 
Traceloop,https://www.ycombinator.com/companies/traceloop,Winter 2023,B2B,"Know what your LLM is doing — and why it’s failing. Founded in 2023 by Nir Gazit and Gal Kleinman, Traceloop has 9 employees based in Tel Aviv-Yafo, Israel.",https://www.traceloop.com,2023,"Tel Aviv-Yafo, Israel",Nir Gazit; Gal Kleinman,https://www.linkedin.com/in/nirga/; https://www.linkedin.com/in/gal-kleinman-16898384/,https://twitter.com/nir_ga; https://twitter.com/GalKlm
Cardinal,https://www.ycombinator.com/companies/cardinal,Winter 2023,"B2B; Engineering, Product and Design","Your AI product backlog. Founded in 2023 by Wiz 👋🏻 and Mor Sela, Cardinal has 3 employees based in Austin, TX, USA.",http://cardinalapp.io,2023,"Austin, TX, USA",Wiz 👋🏻; Mor Sela; 🏆 Why Us,http://linkedin.com/in/nadavwiz; https://www.linkedin.com/in/selamor/; https://www.linkedin.com/in/selamor/,http://twitter.com/nadavwiz; https://twitter.com/slmosl; https://twitter.com/nadavwiz
moonrepo,https://www.ycombinator.com/companies/moonrepo,Winter 2023,B2B; Productivity,"Open source build tool for monorepos and large codebases. Founded in 2022 by , moonrepo has 2 employees based in Portland, OR, USA.",https://moonrepo.dev,2022,"Portland, OR, USA",Miles Johnson; James Pozdena,https://www.linkedin.com/in/mileswjohnson/; https://www.linkedin.com/in/jpozdena,https://twitter.com/mileswjohnson; 
Upfront,https://www.ycombinator.com/companies/upfront,Winter 2023,Consumer; Home and Personal,"A personal assistant for every homeowner. Founded in 2023 by , Upfront has 4 employees based in San Francisco, CA, USA.",https://tryupfront.com,2023,"San Francisco, CA, USA",Thomas Stephens; Andrew Hoskins,https://www.linkedin.com/in/thomasstephens64/; https://www.linkedin.com/in/andrew-r-hoskins/,; 
Second,https://www.ycombinator.com/companies/second,Winter 2023,B2B,"AI-Native Enterprise Codebase Maintenance. Founded in 2023 by , Second has 3 employees based in .",https://www.second.dev,2023,,Eric Rowell,https://www.linkedin.com/in/errowell/,https://twitter.com/ericdrowell
Serial,https://www.ycombinator.com/companies/serial,Winter 2023,"B2B; Engineering, Product and Design","Root cause manufacturing issues in seconds. Founded in 2023 by , Serial has 2 employees based in San Francisco, CA, USA.",https://www.serial.io,2023,"San Francisco, CA, USA",Tak Alguire; Devon Copeland,https://www.linkedin.com/in/tak-alguire/; https://www.linkedin.com/in/dkccopeland/,https://twitter.com/tak_alguire; https://twitter.com/devonkcopeland
Luca,https://www.ycombinator.com/companies/luca,Winter 2023,B2B; Retail,"The Modern Pricing Engine for Retail. Founded in 2022 by , Luca has 6 employees based in San Francisco, CA, USA.",https://www.askluca.com,2022,"San Francisco, CA, USA",Tanvi Surti; Yonah Mann,https://www.linkedin.com/in/tanvisurti/; https://www.linkedin.com/in/yonah-mann/,https://twitter.com/tanvisurti; 
Fabius,https://www.ycombinator.com/companies/fabius,Winter 2023,B2B; Sales,"AI to improve Sales Calls. Founded in 2020 by , Fabius has 2 employees based in San Francisco, CA, USA.",https://fabius.io,2020,"San Francisco, CA, USA",Neil Madsen; Andy Day; 🔎 The Solution:,https://www.linkedin.com/in/neil-madsen-18a3755b/; https://www.linkedin.com/in/andrewkday; https://www.linkedin.com/in/neil-madsen-18a3755b/,; https://twitter.com/adayNU; 
Interlock,https://www.ycombinator.com/companies/interlock,Winter 2023,B2B,"We are still in stealth mode. Founded in 2022 by , Interlock has 2 employees based in San Jose, CA, USA.",https://www.tryinterlock.com,2022,"San Jose, CA, USA",Kamil Kisielewicz; Shivansh Rustagi,https://www.linkedin.com/in/kamiljkisielewicz/; https://linkedin.com/in/srustagi,; 
CodeParrot AI,https://www.ycombinator.com/companies/codeparrot-ai,Winter 2023,"B2B; Engineering, Product and Design","Helps Developers build stunning UI Lightning Fast ⚡️. Founded in 2022 by , CodeParrot AI has 2 employees based in Bengaluru, Karnataka, India.",https://codeparrot.ai,2022,"Bengaluru, Karnataka, India",Royal Jain; Vedant Agarwala; —,https://www.linkedin.com/in/royal-jain; https://www.linkedin.com/in/vedantsopinions; https://www.linkedin.com/in/royal-jain,https://twitter.com/royaljain4; https://twitter.com/vedantsopinions; 
Sorted,https://www.ycombinator.com/companies/sorted,Winter 2023,B2B; Operations,"Instant SaaS management. Founded in 2022 by , Sorted has 2 employees based in Copenhagen, Denmark.",https://sorted-lp.webflow.io,2022,"Copenhagen, Denmark",Adam Ingwersen; Frederik Ingwersen,https://linkedin.com/in/adamildk; https://www.linkedin.com/in/frederik-ingwersen-linnemann-a69005106/,; 
Turntable,https://www.ycombinator.com/companies/turntable,Winter 2023,B2B; Analytics,"AI-native operating system for analytics teams. Founded in 2023 by , Turntable has 3 employees based in New York, NY, USA.",https://www.turntable.so,2023,"New York, NY, USA",Justin Leder; Ian Tracey,https://www.linkedin.com/in/justin-leder/; https://www.linkedin.com/in/itracey/,; https://twitter.com/ian_dot_so
Defer,https://www.ycombinator.com/companies/defer,Winter 2023,"B2B; Engineering, Product and Design","Zero infrastructure background processing platform. Founded in 2022 by , Defer has 2 employees based in Paris, France.",https://www.defer.run,2022,"Paris, France",Charly Poly; Bryan Frimin,https://www.linkedin.com/in/charly-poly/; https://www.linkedin.com/in/gearnode,https://twitter.com/whereischarly; https://www.twitter.com/gearnode
Echo,https://www.ycombinator.com/companies/echo,Winter 2023,B2B,"Founder-led sales co-pilot for B2B startups. Founded in 2022 by , Echo has 3 employees based in Haifa, Israel.",https://www.echothat.ai,2022,"Haifa, Israel",Tal Feld; Ido Fishbain; Noam Hertz; —,https://www.linkedin.com/in/tal-feld-profile/; https://www.linkedin.com/in/ido-fish-62577b102/; https://www.linkedin.com/in/noam-hertz/; https://linkedin.com/in/tal-feld,; ; ; 
SensorSurf,https://www.ycombinator.com/companies/sensorsurf,Winter 2023,"B2B; Engineering, Product and Design","Resolve PR check failures instantly with AI. Founded in 2023 by , SensorSurf has 1 employees based in San Francisco, CA, USA.",https://www.technician.dev,2023,"San Francisco, CA, USA",Alexander Bell; Noah Epstein; ❌ Problem,https://linkedin.com/in/alec-bell; https://www.linkedin.com/in/noahjepstein/; https://www.linkedin.com/in/alec-bell/,; https://twitter.com/noahjepstein; 
OutSail Technologies,https://www.ycombinator.com/companies/outsail-technologies,Winter 2023,Industrials,"Revolutionary, Modern Wing Sails. Founded in 2022 by , OutSail Technologies has 3 employees based in Mountain View, CA, USA.",https://www.outsailtech.com,2022,"Mountain View, CA, USA",Arpan Rau; Bailey Da Costa; Joseph Oorebeek,https://www.linkedin.com/in/arpanrau; https://www.linkedin.com/in/bailey-da-costa-411084b4/; https://www.linkedin.com/in/joseph-oorebeek/,; ; 
Magicflow 𐂂,https://www.ycombinator.com/companies/magicflow,Winter 2023,B2B; Infrastructure,"The Gen AI evaluation and curation platform. Founded in 2022 by , Magicflow 𐂂 has 2 employees based in Tel Aviv-Yafo, Israel.",https://magicflow.ai,2022,"Tel Aviv-Yafo, Israel",Yarden Shem Tov; Yotam Hamiel; The Problem:,https://linkedin.com/in/yardenst; https://www.linkedin.com/in/hyotam/; https://www.linkedin.com/in/hyotam/,; ; https://twitter.com/Suhail/status/1632064689466376194?lang=en
GoodCourse,https://www.ycombinator.com/companies/goodcourse,Winter 2023,B2B,"The TikTok style corporate training platform. Founded in 2021 by , GoodCourse has 8 employees based in London, UK.",https://www.goodcourse.co,2021,"London, UK",Chris Mansfield; Omar Mughal,https://www.linkedin.com/in/chris-mansfield-01/; https://www.linkedin.com/in/omar-mughal-68588453/,https://twitter.com/ChrisM_GC; 
Choppy!,https://www.ycombinator.com/companies/choppy,Winter 2023,Consumer; Food and Beverage,"FAST FLAVORFUL PROTEIN. Founded in 2022 by , Choppy! has 2 employees based in Los Angeles, CA, USA.",http://www.eatchoppy.com,2022,"Los Angeles, CA, USA",Saba Fazeli; Brice Klein; Overview,https://www.linkedin.com/in/saba-fazeli-8b686067/; https://www.linkedin.com/in/brice-klein-b89a5668/; https://www.linkedin.com/in/saba-fazeli-8b686067/,; ; 
Neptyne,https://www.ycombinator.com/companies/neptyne,Winter 2023,B2B,"The programmable spreadsheet. Founded in 2022 by , Neptyne has 4 employees based in New York, NY, USA.",https://neptyne.com,2022,"New York, NY, USA",Douwe Osinga; Jack Amadeo,https://www.linkedin.com/in/douweosinga; https://www.linkedin.com/in/jackamadeo/,https://twitter.com/dosinga; https://twitter.com/jackamadeo
CreatorML,https://www.ycombinator.com/companies/creatorml,Winter 2023,B2B; Analytics,"Foundation Model for Human Attention. Founded in 2022 by , CreatorML has 6 employees based in New York, NY, USA.",https://creatorml.com,2022,"New York, NY, USA",Charles Weill; The Problem,https://www.linkedin.com/in/cweill/; https://www.linkedin.com/in/cweill/,https://twitter.com/charlesweill; https://twitter.com/CharlesWeill/status/1535310836926922752
Overflux,https://www.ycombinator.com/companies/overflux,Winter 2023,B2B,"Streamline EV charger installations for real estate developers. Founded in 2022 by , Overflux has 2 employees based in Los Angeles, CA, USA.",,2022,"Los Angeles, CA, USA",Richard Zhang; Ari Sokolov,https://linkedin.com/in/richardfzhang; https://www.linkedin.com/in/ari-sokolov-a87136a2,https://twitter.com/richardfzhang; 
OpenSight,https://www.ycombinator.com/companies/opensight,Winter 2023,B2B; Operations,"AI-powered customer support automation for fast-growing companies. Founded in 2022 by , OpenSight has 3 employees based in San Francisco, CA, USA.",https://www.opensight.ai,2022,"San Francisco, CA, USA",Ruoni Wang; Jeff Huang; Victoria Wan,https://www.linkedin.com/in/ruoni-wang-090031121/; https://www.linkedin.com/in/jhuang619/; https://www.linkedin.com/in/vw-wan/,; ; https://twitter.com/hiVickieW
Cakework,https://www.ycombinator.com/companies/cakework,Winter 2023,B2B; Infrastructure,"API that adds cloud hosting to any developer platform. Founded in 2022 by , Cakework has 2 employees based in Seattle, WA, USA.",https://www.cakework.com,2022,"Seattle, WA, USA",Eric Chen; Jessie Young; Problem,https://www.linkedin.com/in/ericchen90/; https://www.linkedin.com/in/jyoung73/; https://www.linkedin.com/in/jyoung73/,; ; 
Rubber Ducky Labs,https://www.ycombinator.com/companies/rubber-ducky-labs,Winter 2023,"B2B; Engineering, Product and Design","AI Powered Product Discovery. Founded in 2022 by , Rubber Ducky Labs has 2 employees based in San Francisco, CA, USA.",https://www.rubberduckylabs.io,2022,"San Francisco, CA, USA",Alexandra Kissel; Georgia Hong,https://www.linkedin.com/in/alexandraj777/; https://www.linkedin.com/in/georgiahong/,https://twitter.com/alexandraj777; 
Parabolic,https://www.ycombinator.com/companies/parabolic,Winter 2023,B2B,"AI assistant for customer support. Founded in 2022 by , Parabolic has 2 employees based in San Francisco, CA, USA.",https://www.growparabolic.com,2022,"San Francisco, CA, USA",Shub Viragi,https://www.linkedin.com/in/sviragi/,
Lynx,https://www.ycombinator.com/companies/lynx,Winter 2023,"B2B; Engineering, Product and Design","AI platform for investigating and resolving engineering incidents. Founded in 2023 by , Lynx has 5 employees based in San Francisco, CA, USA.",https://uselynx.ai,2023,"San Francisco, CA, USA",Max Lu; Lydia Ding,https://www.linkedin.com/in/max-lu-a881b249/; https://www.linkedin.com/in/lydia-ding-23887a4a/,; 
Demospace:,https://www.ycombinator.com/companies/demospace,Winter 2023,B2B,". Founded in 2022 by , Demospace has 2 employees based in .",https://www.demospace.ai,2022,,Cole Cable; Nick Fiacco,http://linkedin.com/in/colecable; https://www.linkedin.com/in/nfiacco,; https://www.twitter.com/nick_fiacco
Indexical,https://www.ycombinator.com/companies/indexical,Winter 2023,B2B; Infrastructure,"AI-powered data extraction engine. Founded in 2022 by , Indexical has 2 employees based in San Francisco, CA, USA.",https://indexical.dev,2022,"San Francisco, CA, USA",Shanelle Roman; Vishnu Menon,https://www.linkedin.com/in/shanelle-roman-37baa6103/; https://www.linkedin.com/in/vishnu-menon/,; 
Paperplane,https://www.ycombinator.com/companies/paperplane,Winter 2023,Fintech; Credit and Lending,"Credit risk management platform for builders' merchants. Founded in 2022 by , Paperplane has 5 employees based in New York, NY, USA.",https://www.paperplane.ai,2022,"New York, NY, USA",Daniel Kwak; Jack Hopkins; Ben Magolan,https://www.linkedin.com/in/dnlkwak/; https://www.linkedin.com/in/jack-ww-hopkins/; https://www.linkedin.com/in/ben-magolan-69537611a/,https://x.com/dnlkwk; ; 
Layup,https://www.ycombinator.com/companies/layup,Winter 2023,B2B,"Guide your users. Right in your product. Founded in 2022 by , Layup has 3 employees based in New York, NY, USA.",http://www.layuplabs.ai,2022,"New York, NY, USA",Ryan Xue; Badal Jain; Michael Lemm,https://www.linkedin.com/in/ryanxue/; https://www.linkedin.com/in/badaljain77; https://www.linkedin.com/in/michael-s-lemm/,; ; https://x.com/mikeslemm
Struct,https://www.ycombinator.com/companies/struct,Winter 2023,B2B,"Multi-lingual AI Voice Agents. Founded in 2023 by , Struct has 3 employees based in .",https://struct.app,2023,,Fatma Akcay; Eamonn Gahan,https://www.linkedin.com/in/fatmaakcay/; https://www.linkedin.com/in/gahan/,; 
Blyss,https://www.ycombinator.com/companies/blyss,Winter 2023,B2B; Security,"End-to-end encrypted AI. Founded in 2022 by , Blyss has 2 employees based in San Francisco, CA, USA.",https://blyss.dev,2022,"San Francisco, CA, USA",Samir Menon; Neil Movva,https://www.linkedin.com/in/samir-menon-27954214b/; https://www.linkedin.com/in/nmovva/,; 
Mogara,https://www.ycombinator.com/companies/mogara,Winter 2023,B2B; Finance and Accounting,"Automatic software R&D capitalization . Founded in 2022 by , Mogara has 2 employees based in San Francisco, CA, USA.",https://mogara.com,2022,"San Francisco, CA, USA",Neha Shah; Jay Gokhale,https://www.linkedin.com/in/hinehashah/; https://www.linkedin.com/in/jaygokhale/,; 
Lavo Life Sciences,https://www.ycombinator.com/companies/lavo-life-sciences,Winter 2023,Healthcare; Drug Discovery and Delivery,"AI for drug formulation. Founded in 2022 by , Lavo Life Sciences has 3 employees based in .",https://www.lavo.ai,2022,,Scott Swarthout; Zach Glick; Derek Metcalf,https://www.linkedin.com/in/scottswarthout; https://www.linkedin.com/in/zach-glick-800b75219/; https://www.linkedin.com/in/derekmetcalf,; ; https://twitter.com/derek_metcalf
