Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Buster,https://www.ycombinator.com/companies/buster,Winter 2024,B2B; Analytics,"AI platform for analytics engineering. Founded in 2023 by Dallin Bentley and Blake Rouse, Buster has 4 employees based in Salt Lake City, UT, USA.",http://buster.so,2023,"Salt Lake City, UT, USA",Blake Rouse; Dallin Bentley; Company Launches,https://linkedin.com/in/cblakerouse; https://linkedin.com/in/dallinbentley; https://www.linkedin.com/in/cblakerouse/,https://twitter.com/cblakerouse; https://twitter.com/dalbentley; https://x.com/dalbentley
Garage,https://www.ycombinator.com/companies/garage-2,Winter 2024,B2B,"Marketplace for America's most essential assets. Founded in 2023 by Martin Hunt and Alaz Sengul, Garage has 25 employees based in New York, NY, USA. Garage is hiring for 4 roles in engineering, operations, and sales.",https://www.shopgarage.com,2023,"New York, NY, USA",Martin Hunt; Alaz Sengul; Garage’s Solution,https://linkedin.com/in/martin-hunt-a3392999; https://linkedin.com/in/alazsengul; https://www.linkedin.com/in/martin-hunt-a3392999/,; https://twitter.com/alazsengul; 
"Argon AI, Inc.",https://www.ycombinator.com/companies/argon-ai-inc,Winter 2024,Healthcare,"AI for Pharma Intelligence . Founded in 2023 by Samy Danesh and Cyrus Jia, Argon AI, Inc. has 2 employees based in . Argon AI, Inc. is hiring for 4 roles in engineering.",https://www.argon-ai.com,2023,,Samy Danesh; Cyrus Jia,https://linkedin.com/in/samy-danesh-50890a126; https://linkedin.com/in/cyrusjia,https://twitter.com/DaneshSamy; https://twitter.com/theCyrusJia
nCompass Technologies,https://www.ycombinator.com/companies/ncompass-technologies,Winter 2024,"B2B; Engineering, Product and Design","Optimize performance on GPUs - 10x faster. Founded in 2024 by Aditya Rajagopal and Diederik Vink, nCompass Technologies has 3 employees based in New York, NY, USA.",https://www.ncompass.tech,2024,"New York, NY, USA",Aditya Rajagopal; Diederik Vink,https://linkedin.com/in/adityarajagopal; https://linkedin.com/in/diederik-vink,https://twitter.com/adityaraja0; 
Pretzel AI,https://www.ycombinator.com/companies/pretzel-ai,Winter 2024,"B2B; Engineering, Product and Design","AI tooling. Founded in 2024 by Ramon Garate and Prasoon Shukla, Pretzel AI has 2 employees based in Berlin, Germany.",https://withpretzel.com,2024,"Berlin, Germany",Prasoon Shukla; Ramon Garate,https://linkedin.com/in/prasoondshukla; https://linkedin.com/in/ramon-garate-4b379093,; 
Alex,https://www.ycombinator.com/companies/alex-com,Winter 2024,B2B; Recruiting and Talent,"Your AI recruiter for interviewing and identifying the best talent. Founded in 2023 by John Rytel and Aaron Wang, Alex has 30 employees based in San Francisco, CA, USA. Alex is hiring for 3 roles in sales, operations, and engineering.",https://techcrunch.com/2025/09/29/ai-recruiter-alex-raises-17m-to-automate-initial-job-interviews,2023,"San Francisco, CA, USA",Aaron Wang; John Rytel; TLDR,https://linkedin.com/in/aaronjwang; https://linkedin.com/in/john-rytel-955436221; https://linkedin.com/in/aaronjwang,; ; https://www.alex.com/
malibou,https://www.ycombinator.com/companies/malibou,Winter 2024,B2B; Human Resources,"the first all-in-one payroll and HR software for French SMBs. Founded in 2023 by Maxence Drummond and Alexandre Pernin, malibou has 2 employees based in 117 Quai de Valmy, 75010 Paris, France.",https://www.malibou.co,2023,"117 Quai de Valmy, 75010 Paris, France",Maxence Drummond; Alexandre Pernin; Company Launches,https://linkedin.com/in/maxence-drummond-485057b4; https://linkedin.com/in/alexandre-pernin-602308a3; https://www.linkedin.com/in/maxence-drummond-485057b4/,; ; 
Newton,https://www.ycombinator.com/companies/newton,Winter 2024,B2B,"AI-powered phone platform for dentists. Founded in 2023 by Rohit Chaparala and Sam Detjen, Newton has 4 employees based in . Newton is hiring for 2 roles in sales and engineering.",https://joinnewton.com,2023,,Rohit Chaparala; Sam Detjen,https://linkedin.com/in/rohit-chaparala-53201710a; https://www.linkedin.com/in/sam-detjen-93243b129?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,; 
Saga AI,https://www.ycombinator.com/companies/saga-ai,Winter 2024,B2B; Operations,"Voice Agents for Healthcare Operations. Founded in 2024 by Jenica Zhong, Saga AI has 2 employees based in San Francisco, CA, USA.",https://usesaga.ai,2024,"San Francisco, CA, USA",Jenica Zhong; About Us,https://linkedin.com/in/jenica-zhong; https://linkedin.com/in/jenica-zhong,; 
Tuesday Lab,https://www.ycombinator.com/companies/tuesday-lab,Winter 2024,Consumer; Consumer Electronics,"Delightful robots. Founded in 2023 by Rosalind Shinkle, Tuesday Lab has 5 employees based in New York, NY, USA. Tuesday Lab is hiring for 1 roles in operations.",https://www.tuesdaylab.com,2023,"New York, NY, USA",Rosalind Shinkle,https://linkedin.com/in/rosalind-shinkle,https://twitter.com/ros_shinkle
Momentic,https://www.ycombinator.com/companies/momentic,Winter 2024,"B2B; Engineering, Product and Design","The AI-native automated testing platform. Founded in 2023 by Jeff An and Wei-Wei Wu, Momentic has 12 employees based in San Francisco, CA, USA. Momentic is hiring for 1 roles in engineering.",https://momentic.ai,2023,"San Francisco, CA, USA",Wei-Wei Wu; Jeff An; Company Launches,https://linkedin.com/in/hungweiwu; https://linkedin.com/in/jeff-an; https://www.linkedin.com/in/hungweiwu/,https://twitter.com/wuweiweiwu; https://twitter.com/itsjeffan; 
Reducto,https://www.ycombinator.com/companies/reducto,Winter 2024,"B2B; Engineering, Product and Design","The most accurate API to parse documents. Founded in 2023 by Adit Abraham and Raunak Chowdhuri, Reducto has 30 employees based in San Francisco, CA, USA. Reducto is hiring for 3 roles in engineering.",https://reducto.ai,2023,"San Francisco, CA, USA",Adit Abraham; Raunak Chowdhuri,https://linkedin.com/in/aditabraham; https://linkedin.com/in/sauhaarda,https://twitter.com/AbrahamAdit; https://twitter.com/raunakdoesdev
Andon Labs,https://www.ycombinator.com/companies/andon-labs,Winter 2024,"B2B; Engineering, Product and Design","Autonomous organizations without humans in the loop. Founded in 2023 by Lukas Petersson, Andon Labs has 9 employees based in San Francisco, CA, USA.",https://andonlabs.com,2023,"San Francisco, CA, USA",Lukas Petersson,https://linkedin.com/in/lukas-petersson-181a83172,https://twitter.com/lukaspet
Maia,https://www.ycombinator.com/companies/maia,Winter 2024,Healthcare; Consumer Health and Wellness,"AI relationship app that keeps couples together. Founded in 2023 by Claire Wiley, Maia has 2 employees based in San Francisco, CA, USA.",https://www.ourmaia.com,2023,"San Francisco, CA, USA",Claire Wiley; 🤔 The Problem,https://linkedin.com/in/claire-wiley; https://www.linkedin.com/in/claire-wiley/,https://twitter.com/clairegwiley; 
Nuanced,https://www.ycombinator.com/companies/nuanced,Winter 2024,B2B,"Nuanced makes AI coding agents and tools smarter with static analysis. Founded in 2023 by Ayman Nadeem, Nuanced has 2 employees based in San Francisco, CA, USA.",https://www.nuanced.dev,2023,"San Francisco, CA, USA",Ayman Nadeem; Company Launches,https://linkedin.com/in/aymannadeem; https://linkedin.com/in/aymannadeem,https://twitter.com/aymannadeem; 
Precip,https://www.ycombinator.com/companies/precip,Winter 2024,B2B,"High precision AI weather models. Founded in 2023 by Michael Asher and Jesse Vollmar, Precip has 3 employees based in .",https://precip.ai,2023,,Jesse Vollmar; Michael Asher,https://linkedin.com/in/vollmarj; https://linkedin.com/in/michael-asher-1276065b,; 
Tracecat,https://www.ycombinator.com/companies/tracecat,Winter 2024,B2B; Security,"The open source AI-native security automation platform. Founded in 2024 by Daryl Lim and Chris Lo, Tracecat has  employees based in San Francisco, CA, USA.",https://tracecat.com,2024,"San Francisco, CA, USA",Chris Lo; Daryl Lim,https://linkedin.com/in/chrislohy; https://linkedin.com/in/daryllimyt,; 
Kabilah,https://www.ycombinator.com/companies/kabilah,Winter 2024,Healthcare,"Pioneering Generative AI for Nursing. Founded in 2024 by Umar Nadeem and Sarah Raza, Kabilah has  employees based in . Kabilah is hiring for 2 roles in engineering and support.",https://www.kabilah.com,2024,,Sarah Raza; Umar Nadeem; 🏆 Founding Team,https://linkedin.com/in/sraza007; https://linkedin.com/in/mumarnadeem; https://www.linkedin.com/in/sraza007/,; ; 
Sonia,https://www.ycombinator.com/companies/sonia,Winter 2024,Healthcare; Consumer Health and Wellness,"Validated mental health support in your pocket, anytime. . Founded in 2023 by Dustin Klebe and Lukas Wolf, Sonia has 8 employees based in San Francisco, CA, USA. Sonia is hiring for 1 roles in design.",https://soniahealth.com,2023,"San Francisco, CA, USA",Dustin Klebe; Lukas Wolf,https://linkedin.com/in/dustin-klebe-679675163; https://linkedin.com/in/lukas-wolf-14a992143,; https://twitter.com/lukaswolf_
Maihem,https://www.ycombinator.com/companies/maihem,Winter 2024,Industrials; Manufacturing and Robotics,"Adaptive AI welding robots for manufacturers of any scale. Founded in 2023 by Max Ahrens, Maihem has 3 employees based in London, UK. Maihem is hiring for 1 roles in engineering.",https://www.maihem.com,2023,"London, UK",Max Ahrens; With MAIHEM:,https://linkedin.com/in/maximilianahrens; https://linkedin.com/in/maximilianahrens,; 
ion design,https://www.ycombinator.com/companies/ion-design,Winter 2024,"B2B; Engineering, Product and Design","AI that creates & tests 100s of landing pages for your product. Founded in 2023 by Samraaj Bath, ion design has 3 employees based in San Francisco, CA, USA.",https://www.ion.design,2023,"San Francisco, CA, USA",Samraaj Bath,https://linkedin.com/in/samraajbath,https://twitter.com/samraaj
Duckie,https://www.ycombinator.com/companies/duckie,Winter 2024,"B2B; Engineering, Product and Design","Build AI Support Agents in Minutes. Founded in 2023 by Valerie Li and Joel Ritossa, Duckie has 4 employees based in San Francisco, CA, USA. Duckie is hiring for 1 roles in sales.",https://duckie.ai,2023,"San Francisco, CA, USA",Valerie Li; Joel Ritossa; Solution,https://linkedin.com/in/peifeili; https://linkedin.com/in/joel-ritossa; https://linkedin.com/in/peifeili,; https://twitter.com/JoelRitossa; 
Happenstance,https://www.ycombinator.com/companies/happenstance,Winter 2024,Consumer,"People search powered by AI. Founded in 2023 by Alex Teichman, Happenstance has 3 employees based in .",https://happenstance.ai,2023,,Alex Teichman,https://linkedin.com/in/alexteichman,https://twitter.com/alex_teichman
Ubicloud,https://www.ycombinator.com/companies/ubicloud,Winter 2024,B2B; Infrastructure,"Open source alternative to AWS. Founded in 2023 by Umur Cubukcu, Ozgun Erdogan, and Daniel Farina, Ubicloud has 15 employees based in . Ubicloud is hiring for 1 roles in engineering.",https://www.ubicloud.com,2023,,Umur Cubukcu; Ozgun Erdogan; Daniel Farina; The Problem,https://linkedin.com/in/umurc; https://linkedin.com/in/ozgune; https://linkedin.com/in/danfarina; https://www.linkedin.com/in/umurc/,https://twitter.com/umurc; ; ; https://twitter.com/UbicloudHQ
Greptile,https://www.ycombinator.com/companies/greptile,Winter 2024,"B2B; Engineering, Product and Design","AI code review agent with complete context of your codebase. Founded in 2023 by Soohoon Choi, Daksh Gupta, and Vaishant Kameswaran, Greptile has 20 employees based in San Francisco, CA, USA. Greptile is hiring for 5 roles in engineering and marketing.",https://www.greptile.com,2023,"San Francisco, CA, USA",Daksh Gupta; Soohoon Choi; Vaishant Kameswaran; PROBLEM,https://linkedin.com/in/dakshg; https://linkedin.com/in/soohoonchoi; https://linkedin.com/in/vaishant; https://linkedin.com/in/soohoonchoi,https://twitter.com/dakshgup; https://twitter.com/soohoonchoi; https://twitter.com/vaishaaant; 
Cora,https://www.ycombinator.com/companies/cora,Winter 2024,Consumer,"AI Fitness Coach. Founded in 2023 by Ryan Ali, Aditya Ganapathi, and Josh Passell, Cora has 3 employees based in San Francisco, CA, USA.",https://www.corahealth.app/download,2023,"San Francisco, CA, USA",Aditya Ganapathi; Ryan Ali; Josh Passell; Tldr:,https://linkedin.com/in/aditya-ganapathi; https://www.linkedin.com/in/ryan-ali/; https://www.linkedin.com/in/josh-passell-37939a152/; https://www.linkedin.com/in/ryan-ali/,https://twitter.com/adivganapathi; ; https://twitter.com/Passellback; 
ego,https://www.ycombinator.com/companies/ego,Winter 2024,Consumer,"Character AI + Roblox :persistent, sapient AI characters in 3D worlds . Founded in 2023 by Vishnu Hari, ego has 9 employees based in San Francisco, CA, USA. ego is hiring for 1 roles in engineering.",https://egoai.com,2023,"San Francisco, CA, USA",Vishnu Hari; Why Now?,https://linkedin.com/in/astrophysicist; https://linkedin.com/in/astrophysicist,https://twitter.com/simulacronist; https://x.com/peggy_wang/status/1767656498212356597?s=20
Legora,https://www.ycombinator.com/companies/legora,Winter 2024,B2B; Legal,"The AI workspace for lawyers. Founded in 2023 by Max Junestrand and Sigge Labor, Legora has 400 employees based in Stockholm, Sweden. Legora is hiring for 1 roles in engineering.",https://www.legora.com,2023,"Stockholm, Sweden",Max Junestrand; Sigge Labor,https://linkedin.com/in/maxjunestrand; https://linkedin.com/in/siggelabor,; 
Scritch,https://www.ycombinator.com/companies/scritch,Winter 2024,Healthcare,"AI operating system for veterinary care. Founded in 2023 by Rachel Lee and Claire Lee, Scritch has  employees based in San Francisco, CA, USA. Scritch is hiring for 1 roles in engineering.",https://www.scritchai.com,2023,"San Francisco, CA, USA",Claire Lee; Rachel Lee,https://linkedin.com/in/claire-s-lee; https://linkedin.com/in/rachelsylee,; 
Relari,https://www.ycombinator.com/companies/relari,Winter 2024,B2B,"AI Agent Builder for Software 3.0. Founded in 2024 by Pasquale Antonante and Yi Zhang, Relari has 2 employees based in San Francisco, CA, USA. Relari is hiring for 1 roles in engineering.",https://www.relari.ai,2024,"San Francisco, CA, USA",Yi Zhang; Pasquale Antonante,https://linkedin.com/in/yizhang0123; https://linkedin.com/in/pasquale-antonante-5306524a,https://twitter.com/Yiszzzz; 
DryMerge,https://www.ycombinator.com/companies/drymerge,Winter 2024,B2B,"AI that updates your CRM for you. Founded in 2023 by Samuel Brashears, DryMerge has 4 employees based in San Francisco, CA, USA. DryMerge is hiring for 2 roles in engineering and sales.",https://www.drymerge.com,2023,"San Francisco, CA, USA",Samuel Brashears,https://linkedin.com/in/samuel-brashears000,
Navier AI,https://www.ycombinator.com/companies/navier-ai,Winter 2024,Industrials; Aviation and Space,"Agent-Driven Engineering. Founded in 2023 by Cameron Flannery and Evan Kay, Navier AI has 7 employees based in San Francisco, CA, USA.",http://navier.ai,2023,"San Francisco, CA, USA",Cameron Flannery; Evan Kay,https://linkedin.com/in/cameronflannery; https://linkedin.com/in/evankay1,https://twitter.com/cmflanne; https://twitter.com/Evan_Kay
Upsolve AI,https://www.ycombinator.com/companies/upsolve-ai,Winter 2024,B2B; Analytics,"Embed GenBI in Your SaaS App. Founded in 2023 by Serguei Balanovich and Ka Ling Wu, Upsolve AI has 5 employees based in . Upsolve AI is hiring for 1 roles in engineering.",https://upsolve.ai,2023,,Ka Ling Wu; Serguei Balanovich,https://linkedin.com/in/wukaling; https://linkedin.com/in/sbalanovich,https://twitter.com/wukaling; 
Event Horizon Labs,https://www.ycombinator.com/companies/event-horizon-labs,Winter 2024,Fintech; Asset Management,"AI-native hedge fund using agents to automate quant research—at scale. Founded in 2023 by Owen Colegrove, Event Horizon Labs has 4 employees based in San Francisco, CA, USA. Event Horizon Labs is hiring for 2 roles in engineering.",https://www.ehl.markets,2023,"San Francisco, CA, USA",Owen Colegrove; Event Horizon Labs,; ,; 
Gumloop,https://www.ycombinator.com/companies/gumloop,Winter 2024,B2B,"A no-code platform for creating agents and automating workflows with…. Founded in 2023 by Rahul Behal and Max Brodeur-Urbas, Gumloop has 25 employees based in San Francisco, CA, USA. Gumloop is hiring for 5 roles in engineering and design.",https://www.gumloop.com,2023,"San Francisco, CA, USA",Max Brodeur-Urbas,https://linkedin.com/in/max-brodeur-urbas-1a4b25172,https://twitter.com/MaxBrodeurUrbas
Driver,https://www.ycombinator.com/companies/driver,Winter 2024,B2B,"Context for Codebases. Founded in 2023 by Daniel Hensley and Adam Tilton, Driver has 15 employees based in Austin, TX, USA.",https://www.driver.ai,2023,"Austin, TX, USA",Adam Tilton; Daniel Hensley; Traction,https://www.linkedin.com/in/adamktilton/; https://linkedin.com/in/daniel-hensley; https://www.linkedin.com/in/adamktilton/,https://twitter.com/adamtilton?lang=en; https://twitter.com/dw_hensley; 
Onyx,https://www.ycombinator.com/companies/onyx,Winter 2024,B2B; Productivity,"Open Source AI Chat. Founded in 2023 by Yuhong Sun and Chris Weaver, Onyx has 20 employees based in San Francisco, CA, USA. Onyx is hiring for 4 roles in engineering and sales.",https://www.onyx.app,2023,"San Francisco, CA, USA",Yuhong Sun; Chris Weaver; Founded:,https://linkedin.com/in/yuhongsun; https://linkedin.com/in/chris-weaver101; https://www.linkedin.com/in/onyx-dot-app/,; ; https://x.com/onyx_dot_app
jo,https://www.ycombinator.com/companies/jo,Winter 2024,Consumer,"A new personal AI that actually knows you. Founded in 2023 by Pradeep Elankumaran and Kevin Li, jo has 2 employees based in Menlo Park, CA, USA.",https://askjo.ai,2023,"Menlo Park, CA, USA",Pradeep Elankumaran; Kevin Li; Previous Launches,https://linkedin.com/in/pradeepelankumaran; https://linkedin.com/in/liveink; https://www.linkedin.com/in/liveink/,https://www.twitter.com/pradeep24; https://twitter.com/liveink; 
Yenmo,https://www.ycombinator.com/companies/yenmo,Winter 2024,Fintech; Credit and Lending,"Secured consumer lending in India. Founded in  by Aryan Agarwal and Ashutosh Purohit, Yenmo has 5 employees based in Bengaluru, Karnataka, India.",https://yenmo.in,,"Bengaluru, Karnataka, India",Ashutosh Purohit; Aryan Agarwal; 🛠️ Our Solution:,https://linkedin.com/in/ashutoshpurohit97; https://linkedin.com/in/aryanag15; https://www.linkedin.com/in/ashutoshpurohit97/,https://twitter.com/ashutoshpuro97; https://twitter.com/AryanAg15; 
GovernGPT,https://www.ycombinator.com/companies/governgpt,Winter 2024,Fintech,"The RFP Platform Asset Managers Adopt. Founded in 2023 by Mamal Amini and Oliver Walerys, GovernGPT has 6 employees based in Montreal, QC, Canada. GovernGPT is hiring for 1 roles in engineering.",https://www.governgpt.com,2023,"Montreal, QC, Canada",Mamal Amini; Oliver Walerys; Problem:,https://linkedin.com/in/mamal-amini-235810170; https://linkedin.com/in/walerys; https://www.linkedin.com/in/mamal-amini-235810170/,; ; 
Arcane,https://www.ycombinator.com/companies/arcane,Winter 2024,Consumer; Gaming,"AI powered games. Founded in 2023 by , Arcane has 2 employees based in New York, NY, USA.",https://www.rohanmehta.com,2023,"New York, NY, USA",Rohan Mehta; Lucas Switzer,https://linkedin.com/in/rohanmehta2; https://linkedin.com/in/lucas-switzer-0a3756103,https://twitter.com/_rohanmehta; 
Sample,https://www.ycombinator.com/companies/sample,Winter 2024,Healthcare; Healthcare IT,"Flexible systems for clinical reasoning. Founded in 2023 by Aash Jain and Ankit Ranjan, Sample has 5 employees based in San Francisco, CA, USA.",https://samplehc.com,2023,"San Francisco, CA, USA",Ankit Ranjan; Aash Jain,https://linkedin.com/in/ranjanankit; https://linkedin.com/in/aashish-jain-8ab164156,; 
Trieve,https://www.ycombinator.com/companies/trieve,Winter 2024,B2B; Infrastructure,"All-in-one API for search, RAG, & recommendations. Founded in 2023 by Denzell Ford and Nicholas Khami, Trieve has 7 employees based in San Francisco, CA, USA.",https://trieve.ai,2023,"San Francisco, CA, USA",Nicholas Khami; Company Launches,https://linkedin.com/in/nicholas-khami-5a0a7a135; https://linkedin.com/in/denzell-ford,https://twitter.com/skeptrune; 
Browser Buddy,https://www.ycombinator.com/companies/browser-buddy,Winter 2024,Consumer; Content,"A recommendation system for great Internet writing. Founded in 2023 by Jeremy Suh and Arnav Wadehra, Browser Buddy has 2 employees based in San Francisco, CA, USA.",https://www.browserbuddy.com,2023,"San Francisco, CA, USA",Jeremy Suh; Arnav Wadehra,https://linkedin.com/in/jeremyjsuh; https://linkedin.com/in/awadehra,https://x.com/jeremyjsuh; https://twitter.com/trillarnie
Resonance,https://www.ycombinator.com/companies/resonance,Winter 2024,B2B; Marketing,"Self-improving content bank for marketing. Founded in 2023 by Jonathan Ou, Resonance has 2 employees based in San Francisco, CA, USA.",https://www.useresonance.com,2023,"San Francisco, CA, USA",Jonathan Ou,https://linkedin.com/in/jto98,
Speck,https://www.ycombinator.com/companies/speck,Winter 2024,B2B; Productivity,"AI Notetaker that automates all your admin work. Founded in 2023 by Raghav Pillai, Speck has 3 employees based in San Francisco, CA, USA.",https://speck.sh,2023,"San Francisco, CA, USA",Raghav Pillai; 🤔 The Problem,https://linkedin.com/in/raghav-pillai; https://www.linkedin.com/in/raghav-pillai/,https://x.com/rag_pil; 
StarJar,https://www.ycombinator.com/companies/starjar,Winter 2024,B2B,"Starjar automates inbound document processing workflows for hospitals. Founded in 2023 by Qi Zhang and Ruming Zhen, StarJar has 11 employees based in .",https://www.starjar.io,2023,,Qi Zhang; Ruming Zhen,https://linkedin.com/in/qi-zhang-21211264; https://linkedin.com/in/zhenruming,; 
Verse Therapy,https://www.ycombinator.com/companies/verse-therapy,Winter 2024,Healthcare; Healthcare IT,"Connecting All Ages with Speech Language Pathologists. Founded in 2024 by Adam Steinle, Danielle Yoesep, and Shuying Zhang, Verse Therapy has 3 employees based in San Francisco, CA, USA.",https://versetherapy.com,2024,"San Francisco, CA, USA",Adam Steinle; Danielle Yoesep; Shuying Zhang,https://linkedin.com/in/adamsteinle; https://linkedin.com/in/djyoesep; https://linkedin.com/in/shuying-sofia-zhang-91902866,; ; 
Lumona,https://www.ycombinator.com/companies/lumona,Winter 2024,Consumer,"AI-enabled search engine featuring insights from social media. Founded in 2023 by , Lumona has 1 employees based in Cambridge, MA, USA.",https://www.lumona.ai,2023,"Cambridge, MA, USA",Dylan Walker; Qiong Zhou Huang; Philena Liu,https://linkedin.com/in/dawalker-24; https://linkedin.com/in/qiong-zhou-huang-627243141; https://linkedin.com/in/philena-liu,https://twitter.com/SS6_ELL; https://twitter.com/qionghuang6; 
Fileforge,https://www.ycombinator.com/companies/fileforge,Winter 2024,"B2B; Engineering, Product and Design","API For PDF Document Workflows. Founded in 2023 by , Fileforge has 3 employees based in San Francisco, CA, USA.",https://www.fileforge.com,2023,"San Francisco, CA, USA",Pierre Dorge; Titouan Launay; Auguste Lefevre; Company Launches,https://linkedin.com/in/pierre-dorge-3372bb16a; https://www.linkedin.com/in/titouan-launay/?locale=en_US; https://www.linkedin.com/in/augustelefevre/; https://www.linkedin.com/in/augustelefevre/,; https://twitter.com/titouan325; https://twitter.com/thisisnotfranck; https://twitter.com/OnedocLabs
BiteSight,https://www.ycombinator.com/companies/bitesight,Winter 2024,Consumer; Social,"The video-first food delivery app. Imagine TikTok meets DoorDash. Founded in 2024 by , BiteSight has 4 employees based in New York, NY, USA.",http://bitesight.com,2024,"New York, NY, USA",Lucious McDaniel IV; Zac Schulwolf; 😣 The Problem,https://linkedin.com/in/luciousiv; https://linkedin.com/in/zacschulwolf; https://www.linkedin.com/in/zacschulwolf/,https://twitter.com/LuciousIV; https://twitter.com/zacswolf; 
Thorntale,https://www.ycombinator.com/companies/thorntale,Winter 2024,B2B; Productivity,"The world's best presentation editor, powered by AI. Founded in 2024 by , Thorntale has 2 employees based in San Francisco, CA, USA.",https://thorntale.com,2024,"San Francisco, CA, USA",Dori Wilson; Ellen Hui; John Stimac; 🧩 Who We Are,https://linkedin.com/in/doris-lee-wilson; https://linkedin.com/in/ellenfkh; https://linkedin.com/in/john-h-stimac; https://linkedin.com/in/ellenfkh,; ; ; 
Abel,https://www.ycombinator.com/companies/abel,Winter 2024,B2B; Legal,"Transforming document review for litigation teams. Founded in 2023 by , Abel has 2 employees based in San Francisco, CA, USA.",https://www.tryabel.com,2023,"San Francisco, CA, USA",Sean Safahi; Chenyu Li; Problem,https://linkedin.com/in/ssafahi; https://linkedin.com/in/chenyuli; https://www.linkedin.com/in/chenyuli/,https://twitter.com/scubasean; ; 
Wuri,https://www.ycombinator.com/companies/wuri,Winter 2024,Consumer; Content,"App to read fiction stories as visual novels with images, videos,…. Founded in 2023 by , Wuri has 7 employees based in .",https://www.wuri.in,2023,,Akshay Megharaj; Pratik Gangwal; —,https://linkedin.com/in/akshay-megharaj-aba3646; https://linkedin.com/in/pratikgangwal; https://linkedin.com/in/akshay-megharaj-aba3646,; https://twitter.com/Pratik_Gangwal; 
Aedilic,https://www.ycombinator.com/companies/aedilic,Winter 2024,B2B; Security,"Open-Source AI-generated image/deepfake detection. Founded in 2024 by , Aedilic has 2 employees based in San Francisco, CA, USA.",https://www.nonescape.com,2024,"San Francisco, CA, USA",Nicholas Waltz; Lukas Schneider,https://linkedin.com/in/nicholas-waltz-b95067211; https://linkedin.com/in/lukas-schneider-a27498177,; https://twitter.com/e3ntity
crmCopilot,https://www.ycombinator.com/companies/crmcopilot,Winter 2024,B2B; Sales,"Give Salesforce the AI upgrade it deserves. Founded in 2023 by , crmCopilot has 2 employees based in San Francisco, CA, USA.",https://www.crmcopilot.co,2023,"San Francisco, CA, USA",Grant Margerum; Garrett Graves,https://linkedin.com/in/grantmargerum; https://linkedin.com/in/graves-dev,https://twitter.com/GrantMargerum; https://twitter.com/grvydev
Toolify,https://www.ycombinator.com/companies/toolify,Winter 2024,"B2B; Engineering, Product and Design","Build internal tools with AI. Founded in 2023 by , Toolify has 2 employees based in Bengaluru, Karnataka, India.",https://toolify.sh,2023,"Bengaluru, Karnataka, India",Rohan Mayya; Saifur Rahman,https://linkedin.com/in/rohan-mayya-a9b341173; https://linkedin.com/in/saif-ur-rahman,https://twitter.com/rohan_mayya; 
Glimmer,https://www.ycombinator.com/companies/glimmer,Winter 2024,B2B,"AI search for massive PDFs. Founded in 2023 by , Glimmer has 2 employees based in San Francisco, CA, USA.",https://www.withglimmer.com,2023,"San Francisco, CA, USA",Praneeth Guduguntla; Arman Rafati; TLDR:,https://linkedin.com/in/praneethguduguntla; https://linkedin.com/in/armanrafati; https://linkedin.com/in/praneethguduguntla,https://twitter.com/prantheman__; https://twitter.com/gillbates408; 
Celest,https://www.ycombinator.com/companies/celest,Winter 2024,B2B; Infrastructure,"The Vercel of Flutter. Founded in 2023 by , Celest has 1 employees based in San Francisco, CA, USA.",https://celest.dev,2023,"San Francisco, CA, USA",Dillon Nys,https://linkedin.com/in/dillon-nys,
Selera Medical,https://www.ycombinator.com/companies/selera-medical,Winter 2024,Healthcare; Medical Devices,"One-time, device-based treatment for heart failure. Founded in 2023 by , Selera Medical has 2 employees based in Mountain View, CA, USA.",http://www.seleramedical.com,2023,"Mountain View, CA, USA",Stacie Arechavala; Kevin Bui; Backstory 📖,https://www.linkedin.com/in/staciearechavala/; https://linkedin.com/in/kevindbui; https://www.linkedin.com/in/staciearechavala/,; ; 
Engines,https://www.ycombinator.com/companies/engines,Winter 2024,B2B; Infrastructure,"Setup any repo with one command. Founded in 2023 by , Engines has 2 employees based in San Francisco, CA, USA.",https://engines.dev,2023,"San Francisco, CA, USA",Josh Valdez; Jet Zhou,https://linkedin.com/in/joshvaldez; https://linkedin.com/in/jetzhou,https://twitter.com/jmvldz; 
Blume Benefits,https://www.ycombinator.com/companies/blume-benefits,Winter 2024,Fintech; Insurance,"The AI copilot for health insurance brokers. Founded in 2023 by , Blume Benefits has 3 employees based in San Francisco, CA, USA.",https://www.blumebenefits.com,2023,"San Francisco, CA, USA",Aditya Joshi; Ethan Hou; Varun Verma; The Problem ❌,https://linkedin.com/in/adityajoshi101; https://linkedin.com/in/ethan-hou10; https://linkedin.com/in/tranquilvarun; https://www.linkedin.com/in/adityajoshi101/,https://twitter.com/Adityaj101; ; https://twitter.com/TranquilVarun; 
Patchwork,https://www.ycombinator.com/companies/patchwork,Winter 2024,B2B; Productivity,"Your team’s AI powered communication tool. Founded in 2023 by , Patchwork has 2 employees based in Hayes St, San Francisco, CA, USA.",https://atpatchwork.com,2023,"Hayes St, San Francisco, CA, USA",Dhruhin Kurli; Nikki Shah; The Problem,https://linkedin.com/in/dhruhin; https://linkedin.com/in/nikki-a-shah; https://www.linkedin.com/in/nikki-a-shah/,; https://twitter.com/NikkiAShah; 
